radius,height,surface_area
6.483941746111906,85.50901026317453,3747.775157298623
43.72896344353105,7.684088790327672,14126.10527815424
16.38956124884146,44.02007347812833,6220.9026571429795
16.46237631647946,96.93047081655784,11728.92079150351
8.382938643965442,34.93506778690207,2281.6268413302873
35.59391375466104,26.104911490156777,13798.519994819946
11.000359821651347,93.3346115281958,7211.35143234171
7.599806722521841,44.30034497363996,2478.2838289392685
33.73806772147833,67.05658334710401,21366.705285120228
32.0135509136109,87.6828052584552,24076.571660583722
20.614828681835856,12.610297879815036,4303.543947141318
44.78623938867401,34.43988730848537,22294.251169111718
34.52399660178816,50.79559079428225,18507.58190794704
47.03596494295114,30.29087905472884,22852.841719932367
9.063966005671817,93.98484030641058,5868.689084940762
49.671785994855114,39.31774719541757,27773.369538745887
20.644289817548895,78.85297968452043,12905.97971857832
32.52199547015343,82.11704502060896,23425.539182849076
9.598621373129511,22.492102678199707,1935.388896972158
20.076629072040998,2.780515667496402,2883.3186558125435
45.11176502083673,48.99985320943747,26675.522134951643
24.201564226219503,41.93070528588415,10056.265529237822
20.717851868680572,77.02966436503654,12724.195193185462
35.7046682388269,84.05554729575366,26866.892606682406
17.161155404637363,39.69964884774603,6131.113990247828
4.66712229232135,39.189221975481686,1286.0607280906145
28.157469768195927,19.128790453346543,8365.818973466303
32.49726517508512,26.084989131153755,11961.69604135319
38.51169709511245,61.04426151233044,24090.165516817284
49.158462189695626,86.08200153939643,41771.95564013884
10.729178610622531,91.40561179506166,6885.255257126128
31.319306557170748,17.886263329272158,9682.918404262064
49.889134082301254,62.88915232604578,35351.78325532456
22.528413264015963,24.909888369291426,6714.900856840646
33.953787198754306,59.10408972346385,19852.775470256598
13.495133588023311,77.90928715567402,7750.402497771361
25.71720580031374,62.43887042036546,14244.785054563601
7.024539052929179,3.3321108139466173,457.10607558935135
45.64222788425291,33.31130443097724,22642.181538262055
41.374361039017835,46.22199310439366,22771.79151098406
29.06438725645926,65.79821710643601,17323.517672759426
20.185870218050837,98.33264272367909,15031.888260591306
43.63044607649083,80.1434303868195,33931.144944663036
14.863034185885983,60.84736564823579,7070.382101245282
14.406472977397426,67.33985039071293,7399.5577876854795
29.40287421726861,6.561154148789121,6644.1279287374155
37.889295792882045,13.079629754043003,12133.941043714694
43.530263998832325,54.761590955790865,26883.678960817433
49.21069281724986,82.95215223437064,40864.73874665525
49.09209114003887,62.91709368613432,34549.76014683371
7.170883931801867,96.29448093748451,4661.734709746283
40.14676157765065,51.396971875748434,23091.864880122386
8.991155245594186,84.52008963059437,5282.739596753372
43.83944560065794,77.48873107125092,33420.011327980064
22.922556340023288,63.99742555539732,12518.795479202705
26.21062136330488,51.56095134071196,12807.904079967759
34.361783500245075,66.19486198362777,21710.325890617532
45.35363571932762,19.894141573032226,18593.352272476153
23.582139924352948,48.466987311184134,10675.587995497617
9.43935076085992,19.503262762871998,1716.5629648635502
37.28767047806988,20.089556770389603,13442.643382747921
12.50910457826706,83.23908855664088,7525.5228511068935
8.937742564899164,76.32489560809425,4788.135986165081
8.678416608022882,40.34289148248419,2673.0387760185577
15.110787089357368,55.957105080551074,6747.461100525378
9.417077518930203,17.001582998786418,1563.1721466419672
30.14022694371276,28.10084837012358,11029.49863386483
6.373522940225322,46.49990140197963,2117.370509684608
40.30431469492526,75.85506705731056,29416.14118894733
29.394123038946063,32.79838681125811,11486.255161941363
2.0545011070817254,95.8376806338641,1263.6716890740433
39.575037013836734,48.65430264905912,21938.86859580225
15.436955418482228,79.53750391815258,9211.881617949846
29.960522759869065,63.6180298722103,17615.930121317044
17.144809750035733,30.618059406113986,5145.208115372301
43.02024773702588,6.755223247340025,13454.518291261349
37.23355098949294,88.01636023304953,29301.628119971843
32.88493469351184,63.1945653125137,19852.151756663316
22.591348269008737,21.750333319158926,6294.107818023528
6.63343715093353,71.6297133020724,3261.9388356936734
47.864074651491904,46.7800937388461,28463.178416946022
43.663729843974316,26.040561371113156,19123.184498416485
22.81425297609839,70.87160536074214,13429.509827699709
30.21553046557362,93.45390468343425,23478.614693403226
49.87021049141006,60.083786797074396,34453.40045758142
16.195941162968154,73.30032229580885,9107.327671544126
29.768736981458673,22.170089681545083,9714.76750906687
43.43499014281148,77.82807333415703,33093.91379548967
41.43825206602485,16.763766699941296,15153.72301684062
28.626650763285667,29.361439018740082,10430.117735404712
27.77050355381074,8.506085861941617,6329.801234691182
6.413862064234031,72.88139379532798,3195.557885611628
47.45127459096903,33.61166472961419,24168.522309929638
43.03684913241821,42.24825428879012,23061.816729512157
27.970280033739467,7.536737798865061,6240.090396485482
18.686260621626836,21.37963580755315,4704.106376906432
46.249884314048884,79.3331669988946,36494.00692302263
12.77353301703758,30.906565976933297,3505.6981319442884
7.367219490174226,19.891611857270707,1261.8005427975609
21.035774450069695,15.670056072614344,4851.470880372453
28.056764428749588,56.14967565336772,14844.403867515764
4.636269582236477,24.23775534082954,841.1159645242956
37.756198923654175,98.89046217825512,32416.577321371115
9.443207617386093,16.0378379159583,1511.8776621377392
8.199454386590396,47.95174779190153,2892.8364527699378
33.60038694568882,25.511905515249595,12479.636895647243
20.927291016568265,77.74104025991168,12973.903559814786
13.009063181992552,87.20837538598482,8191.608535309545
20.48493218414169,55.954193755914126,9838.527667927943
10.242532133536555,23.59374602304741,2177.558293605652
6.417292166349177,73.65107993429977,3228.4397020402116
19.024574725155638,61.923222762158744,9676.089175847907
16.26484281712863,37.03452316740425,5446.929848044319
17.03960603534527,60.05802557000357,8254.303908454769
36.478367120520204,68.69213867982783,24105.115721229893
14.544082848068136,25.934342491921146,3699.046729351156
4.018877580485103,7.556714604098801,292.2993594022517
18.478134545960614,37.231816680436964,6468.011324762297
16.405349981373867,79.34038505897784,9869.264893983984
20.26124557340657,29.966824178554685,6394.292480976074
41.55501846705115,19.992393886469692,16069.898975572638
36.50620603676341,64.14234042788141,23086.28625136423
34.31615011395348,25.283524384565446,12850.567736705694
48.9130810041659,95.49774864797811,44381.77333000361
47.40169898335831,65.8451611300318,33728.726671127595
49.208932603398466,89.20598343640165,42796.34764956559
40.89082978003734,48.35391009238752,22929.17452636047
2.6388277232654733,76.26078072757967,1308.1747264027222
19.6067500191495,51.10940626177932,8711.724383670029
5.4869599150949355,90.22703824376354,3299.7961672349134
31.446057983546677,58.473994239356195,17766.53065969988
36.39003768303962,17.295009271332447,12274.836355898484
28.767495585550265,49.48712231955293,14144.64000552061
31.809570643054165,67.78784403200106,19906.07980138231
42.681333243823744,42.77483721328446,22917.1850912281
16.47531871619921,65.47286733948498,8483.06975110559
33.194360022854475,17.206426496080127,10511.906326268172
36.6963164075869,33.8136441477119,16257.464406428966
8.754331453242257,56.752451613543386,3603.2062860351184
14.107178694639005,76.21514134199046,8005.991420168406
33.29286462661948,93.19692895045954,26459.79755576427
3.963674113022443,16.0902987860604,499.4341469963181
23.983217097822063,88.19134274801613,16903.69629350437
22.38764292069351,90.91257607559716,15937.455641957367
38.77049464514893,43.98405318167626,20159.190101491924
34.063356304899784,14.105931322513444,10309.498250760473
22.735916754719966,94.04351806363879,16682.406823898742
37.15704116770516,87.29382354717077,29054.868254372366
27.034721109098385,81.63467942021057,18459.036705548482
8.5142045112535,11.400891572947748,1065.3844463017983
38.118524070338346,47.04059333082243,20396.098314022267
39.3774677196421,59.23630348728737,24398.61757966837
32.36245040836225,18.40446765956277,10322.908207821014
4.926871118406043,99.75798502038373,3240.670909899998
41.22088253591727,63.8907820988515,27223.757533957312
25.80859782729493,87.93191054330842,18444.183888866333
49.938962465259365,53.10645804065428,32333.154640949
34.38264490533535,79.35677510205407,24571.414584307735
11.736974093055002,50.186831678677656,4566.607168880367
29.234384541625904,56.55212293324315,15757.699379499183
48.59568308575648,40.50053376624471,27204.254132274993
29.255661711981197,41.495262588551014,13005.34602906571
3.168132880192709,38.86376924444511,836.685613096034
31.302710431003042,41.81763503623781,14381.362942993017
23.401317207834488,38.310244561611334,9073.747910700067
34.64343883509699,75.96669713514301,24076.635042458216
46.1933348109527,67.19591629501352,32910.24167107891
40.68812902218523,71.15255366522473,28592.188459312412
47.83193686718789,75.01004822236187,36918.55220639134
42.49066540309919,26.684314111175144,18468.109451744385
47.83783082155959,25.74767918523911,22117.8878282837
31.9422995028114,16.365851540029972,9695.416297227579
17.673352262288848,4.913732266296143,2508.1816103021492
38.97599990075385,49.95254014483291,21778.01518856801
40.152456908013285,84.3275810080946,31404.487106934877
41.41995545030292,85.1254335469264,32933.34327467335
18.629693976911494,33.23256886565327,6070.675952233934
44.803970413603516,9.91466991695286,15403.934648937107
10.53661070974475,75.20965390242681,5676.70090844462
15.816923148955158,84.83595111761136,10002.948988373579
33.927322675366256,63.158713947364525,20695.991137830682
31.456233200358447,98.4896580671253,25683.200155324263
4.734186938208914,42.46474613133561,1403.9687872353186
7.716317988098437,89.3584005802651,4706.478997929416
47.992136073910025,23.455741557358508,21544.641962468362
37.20285523433573,19.596725705385595,13277.04026039134
41.830034039330926,69.48066361364926,29255.329311873178
47.93486931962148,64.07084027349842,33734.29029658005
36.60905990858587,27.297166039746227,14699.806420233337
14.229666070965541,31.41024386257467,4080.556125034937
40.17174234063127,46.7489143598234,21939.338843110934
18.519416193491146,50.25332406928804,8002.459584041225
18.347323749301562,46.28638319351114,7450.950145560714
8.372334130527383,90.90788393371474,5222.628603533352
43.05764508135937,10.727516958581171,14550.992716713761
48.8710875610257,82.78618485478275,40427.48508642733
38.85588502773222,57.60140384920951,23548.9596105423
45.22152987931771,75.38331557516321,34268.08816840345
46.819159042269234,2.740784590815394,14579.21970883132
20.101993106224384,93.0152255356179,14287.219141039566
7.47968470989587,85.35801494215742,4363.023284727177
13.406090884174821,64.59543104001752,6570.2985512419655
39.925901524799265,4.111405459482552,11047.279763447857
36.65006567490258,80.49419376187137,26975.88097729791
34.80139026244397,26.290246062150427,13358.516149108367
2.5139915203693115,72.86486169280926,1190.674911577685
14.383403619980555,2.994698875043757,1570.5215149428454
25.60655232471418,74.12384493308956,16045.694755908136
19.902148171496165,68.48612990074187,11052.855617568728
31.804762305794785,38.252197669025044,13999.847674094566
10.555593111809483,96.24987035550463,7083.631790363227
9.369290838407748,46.591354994220936,3294.346729829771
8.494355677716822,65.40563053854929,3944.1613015870007
40.127677227968654,87.235967810712,32112.148949962502
43.20587936461223,74.9329944729924,32071.22463266186
2.4523559493450535,83.16133546639429,1319.187713620385
36.54463997478205,89.90014835828296,29033.840712388734
8.748666188426208,41.567746598262694,2765.867592410441
47.53422554951245,59.612716272836046,32001.185766396473
28.742440116740447,15.869974494467376,8056.737858813853
10.137652840750878,24.97716659307921,2236.6999231703376
19.34984108975167,30.735825505847668,6089.3470895185965
34.14038228642418,86.52438240433956,25883.840709022075
33.08889680239737,13.666610627432016,9720.641597641528
19.519759351508,25.830194898257965,5562.00251377808
3.261204716371831,79.27811961938467,1691.2929537758146
30.892079485691816,24.67475219445891,10785.55869948778
2.803454850082881,20.382259140058512,408.40768797715344
14.626740434456371,21.508543090227718,3320.9236381421374
16.821733725548285,46.320734734701674,6673.784493132996
25.89569689993757,31.033372378831196,9262.784392359945
27.89471303180364,38.67510353871865,11667.535382437565
24.288463254168363,16.46401233844648,6219.191102195953
49.14442749442465,14.411570512921157,19625.046355640698
43.57534201076303,46.61953971323226,24694.632427935918
21.35151754746739,63.464177657251064,11378.495504337314
3.66725079071852,34.52261848080255,879.971589714039
43.637789010514375,71.8721692556234,31671.01875384808
25.255797113630774,86.1178805490914,17673.53845381043
21.891566099778103,70.49377644670663,12707.489907110543
21.077961542033545,27.01797610149776,6369.669105363906
26.151235089108585,16.9055945091819,7074.79925625962
7.66857588960158,46.08747604420206,2590.1323312447535
27.464901505386877,77.16474822551986,18055.631629004783
5.371617791397178,11.857740230785781,581.5058224919347
12.096618935368442,16.23029070157799,2152.99521860849
49.35719987965828,34.30346442215867,25944.881445658637
15.190794532620812,95.62801477926327,10577.276017336859
17.328688385823472,54.028801066063686,7769.3578011741065
23.72572032523961,66.54351087471613,13456.713890362389
8.914889392795667,83.62063861996108,5183.276002061416
10.66657701200451,33.70508803713849,2973.792539539755
43.765020306391804,17.760321443226857,16918.468121188216
32.045038338587204,4.742536268998799,7406.991047730528
2.5178594171787982,83.27122661649301,1357.1985510768739
23.430824574742964,25.965198127239294,7272.092968874337
41.4685774277588,65.91386865985119,27979.00708239423
42.144713763928614,85.2383263020308,33731.417056014085
46.19732837133945,76.46709629683534,35605.35787195208
2.438326956825868,99.49573320685562,1561.67670250935
47.92913495525694,99.20810062700734,44310.03074214222
14.249863448546396,99.50493646879957,10184.982847205345
44.26479359740861,82.74441305554114,35324.2959863163
15.058426850617218,33.37448070079591,4582.4740429491585
38.76574804304601,74.72711017744726,27643.725422467436
22.865553755786813,23.452836553846222,6654.494186177504
24.715757007440903,90.11337160458562,17832.23810090729
5.9039546865226,2.277516265634449,303.49691207986035
8.59151319271429,43.36141467370129,2804.5265606781713
1.9397718685123069,48.66426910833372,616.759324045956
45.32464522084173,39.065741814678304,24032.959819701922
27.355877819927294,64.61705876370442,15808.496846177268
43.61028366844379,54.06040758305667,26762.891989547203
40.328440830686645,59.58297745568223,25316.660873959332
23.796828842873314,10.100745526851432,5068.361433167364
15.835910218674025,51.14894422059345,6664.990230926767
49.09667651908353,71.53485615410078,37212.83940415787
1.7437676316566864,41.957438013764644,478.8085521469345
34.71029412980756,22.695563874994647,12519.713038194162
13.656455920856025,35.20884742894514,4192.938329728826
41.23339204520946,10.09113251169101,13297.006058848734
6.082449258756226,93.21874298651396,3795.00913658151
47.686715949199716,48.45604819207959,28806.725038561242
26.375603013830403,61.77531478554229,14608.617037037842
21.54206420211016,77.56243220318856,13414.069225911826
36.55267234950248,37.64168826335647,17040.012084932656
33.03811248114498,41.07796350081688,15385.354720269675
23.45352663007077,51.77244458264557,11085.513807080892
29.317013394875474,78.4161528224601,19844.904692921282
4.523403081915518,56.80441919735512,1743.0213282476839
48.25062640355451,63.433185009933624,33858.916067255144
29.236186775774136,75.30932691835531,19204.632325909006
12.998386197635178,47.84286457872067,4968.982169040254
49.46961149881522,79.95340496445787,40228.133786244434
14.421126348816012,79.67246516514231,8525.877647753527
31.843615127428325,42.56724386309772,14888.075160992685
3.1565454140215743,81.75791559425072,1684.1220716909354
7.881354512407623,77.52357953722652,4229.253262748559
20.54552818454448,38.233131901569735,7587.817217538347
22.110689605360566,8.836162594743818,4299.308773993851
2.9451600194132332,91.72255378524778,1751.8247338743186
41.3958299545717,69.32310212717347,28797.73632014256
21.047507663472466,42.36443258333374,8385.936825912364
43.639195412604906,11.553737996669392,15133.52434835474
10.49997820754838,35.398314662505605,3028.06224888017
43.388853178060565,70.90589164952293,31159.056740603686
7.866489725348657,18.7838362676707,1317.235340156738
45.59899636656124,58.07722525445749,29703.957421328567
25.390252483176535,26.825597857353294,8330.081353516718
44.67883460307368,41.54740503981173,24205.895365908073
24.64660401062855,43.082799884862816,10488.519962111717
12.796518500810748,52.48192610638043,5248.5760598572915
1.2589599787334402,23.248712095696007,193.86251984529792
38.888867709592084,18.939371503169045,14130.096753106958
34.449988963419976,30.997202214928667,14166.415255347241
11.803600338048449,41.78103475145484,3974.0620339480506
9.20407385247764,40.045059815304576,2848.121802833867
22.16670391654399,42.85287516293712,9055.764968612964
9.80541238775201,15.858381857470002,1581.1264238492456
20.2747883961439,29.447325396653696,6334.112633723754
24.716688809361994,74.55042625951013,15416.136907188424
4.092524250455112,76.9567602976376,2084.108454637104
33.018328893566206,15.954684168258083,10159.954951889717
33.3989234682267,71.40622379870874,21993.530484463194
34.45577333938901,70.02640645201552,22619.556986170977
5.998158465616115,34.36829358299603,1521.3123223101425
28.862408791813728,46.62327159456219,13689.166813887816
41.176514046103456,98.94247390255181,36251.53805032783
9.31177991672917,16.56237361944472,1513.835628224231
47.028978403227974,73.69657585379471,35673.40965711022
6.150718093167707,22.696433336565168,1114.8299436276948
10.661282675864154,25.64428052299871,2431.9940332989772
38.55089961919471,51.27448012610324,21757.72320070256
4.978973538700657,87.15553604211495,2882.3188038788803
48.148665787160894,10.313980994475639,17686.528525202924
21.958376180325132,47.39820563351662,9569.02678901079
37.851312920891075,26.882065198198404,15395.333025863105
47.844096811735426,18.540442145241528,19956.07705898369
26.696024786427078,23.692250765358757,8451.931350313758
16.05374254939383,94.90788244113888,11192.548128598519
11.30016765162445,11.145830571337106,1593.6893828115503
5.604564840293871,98.91900924988688,3680.7474335838565
31.539184980677057,85.10197784329554,23114.376086594053
40.23021351324451,18.65345093748044,14884.252711693138
30.127944477832866,58.35237796173334,16749.277088433373
33.62935361839524,33.688156848892234,14224.153646973442
40.200780723543105,14.221610509700758,13746.49491819599
24.477144224243695,8.280457936767128,5037.936849202955
9.357687498667936,64.82168013138998,4361.456374811359
29.988462697516955,28.997753068250542,11114.3637564436
40.3705195956951,68.85422956434748,27705.453507368467
7.93145708548703,5.859323195753452,687.2609788367274
35.68571153846303,97.85134215128403,29941.66995439824
13.889673504466039,93.77607944959176,9396.140183223222
42.402408471586035,39.17922713615208,21735.15801404949
8.795374667369556,85.5308528831601,5212.747377801754
18.21336357158276,5.030936976830546,2660.0298340149434
8.942596700285215,64.46937445184571,4124.8712621349305
4.7277795608480275,83.29151382582108,2614.6584463512722
15.522654590716158,92.58185661553908,10543.618404512858
9.342079943124642,88.70044228184766,5754.901875227444
36.985094438108234,37.62092012860467,17337.259156365268
2.2919799385115454,90.92435138060861,1342.4022978771595
20.590388798385156,95.49977438696239,15018.95919295521
16.064727803739366,11.11457204863442,2743.4149737497714
33.233875929211614,79.13401272618503,23464.05582794045
24.439658770645757,70.28718141394928,14546.149843403065
6.945154583966159,44.804154321954165,2258.220467318526
39.47120293861418,65.98701182892276,26154.15214738234
9.670340450454585,44.862509567045706,3313.445471174062
13.575873226917377,14.74163736669161,2415.4759283772573
13.89020836317618,57.36062790439353,6218.399143504148
17.61594072187469,3.6501634943482015,2353.822155821366
35.3466276995627,73.42212313274787,24156.387896770026
7.290937765466343,62.111666021682026,3179.3550055259643
31.31941724801263,98.16185120494053,25480.062344896673
23.182153881019403,54.805129503169724,11359.453681127949
43.108652926961796,2.291961362163114,12297.194708748022
22.430930326134472,31.095324242863185,7543.866772412323
29.047489501613263,64.24452474038362,17026.796350987835
3.3535928020553945,88.8154323499657,1942.1161122454685
34.67664593681371,62.41502640146887,21154.3133985086
47.121279418251014,70.36954388479383,34785.711372762635
20.52021928281412,95.96337331914282,15018.502200475237
4.165000994973237,71.71032105136715,1985.6171959073463
12.999981324688239,30.846501193832097,3581.437326548609
22.37630083544374,16.439984926915777,5457.354139680115
4.686236640425242,30.245319874124334,1028.5419784357503
1.09760211587799,7.425957087718745,58.78219321958026
10.960527168571058,31.039268871430792,2892.400930991413
48.47662961382321,59.07720235051908,32759.568596448487
21.04901452121664,82.0828238846327,13639.68672308888
26.87659208606197,36.50221804952523,10702.818233742246
33.99781597679751,19.468704133421006,11421.228120934924
17.16424995250291,96.20485344927923,12226.422817139806
35.93676347198938,72.21879469712118,24421.2377988167
29.881292346547575,97.43766322743612,23904.095335365328
37.02853219537866,81.56074710571436,27590.641304127283
32.29048423491985,5.326633758141648,7632.027833510168
24.238454081651902,93.48006804150049,17927.90684103642
16.40117156997588,48.41626710588744,6679.540778293049
32.89932729732159,43.075289601247896,15704.908305558874
5.973577151654674,24.209773167476943,1132.8744701485493
22.051689963741648,60.84487925683435,11485.722076847505
39.3641949161658,28.356638831892628,16749.565220884306
21.365290891627957,6.312575704371151,3715.534432014173
39.887201123398874,49.750153083900024,22464.795035435785
47.46497023262451,18.287292458977067,19609.376440055432
38.85920947803224,26.57734621562515,15976.964182334868
1.1734895343082106,13.651978981510148,109.31191835168742
26.12392650057556,22.015042484912613,7901.601189127121
6.933090334444032,51.20516263967852,2532.612257751968
19.725732783031372,96.0676139901044,14351.477699193612
11.117442236808778,55.92083997020418,4682.821756035706
1.1613715699368763,94.13544844208259,695.3916436227038
38.699143163689875,70.49515072357623,26551.017076242628
28.231625880151313,84.99316462964852,20084.327033345864
9.612897999217196,78.32025515915412,5311.128989395565
23.028140441302135,62.28557824570229,12344.048242093993
14.266595656927223,46.34952950957392,5433.609105944254
15.273164387659955,44.23058723143678,5710.225284276647
45.69109914693619,47.08671687822468,26635.178953846134
20.350262425034163,74.51424185880816,12129.799549375584
12.278019405238599,61.83990164995839,5717.832291682006
27.2159291896233,55.16431971349235,14087.247164394921
29.916567803201467,30.64151275445194,11383.183505577412
26.390336953581123,41.815367579395776,11309.554637849735
17.233236591866987,19.505475921954982,3978.0537916796825
40.46160948636741,57.52248418937188,24910.279612831546
32.689126924865604,56.848820916696575,18390.36403597489
43.53864752524516,70.16173233293996,31104.034005866164
43.10442103690187,40.4527112013272,22630.034221137055
22.851409626455624,14.396003261073147,5347.970178514585
32.885357836017924,24.401050862052607,11836.792578215262
18.273295229252344,79.80931192760313,11261.305509041824
43.09787430074704,59.56985388037202,27801.592322132885
31.55579495379556,41.782581825340586,14540.86649731252
37.352929550087566,13.050794788686924,11829.52114280987
47.66618791200641,90.16109205391352,41278.64896073595
46.58103408174414,39.95861499273134,25328.18814576672
17.672916831682475,91.93300621867091,12170.884074962327
35.903401411342486,20.87487134434134,12808.481336410441
39.21569798169695,98.96763989453784,34048.3049975289
16.09023329659334,54.09686634580559,7095.769604877263
37.23334859650727,38.710273860123856,17766.557002107187
10.395793497885458,35.295970899101434,2984.52651232357
23.34160035622932,78.93027478879192,14999.152341369105
45.75531131590505,57.76121533546462,29759.87305992631
4.237631629220568,56.7891214996208,1624.8876363085612
19.537405909719723,99.0794182799103,14561.062301260536
6.973458734493983,51.72708966747573,2571.995842673564
45.605697583711034,57.47984973948199,29539.06554921371
16.969327819436618,51.64469330798521,7315.725134900083
44.14970937602432,70.62033247723593,31837.30203070028
15.232142818637604,47.674035478472796,6020.522349990782
1.0720940518087931,66.48700742974351,455.0892949777769
15.19924118865888,63.26112267553509,7492.937202919634
1.6454336419918376,10.672542288349458,127.35018845959678
23.612358639242306,21.918467186890926,6754.990876574795
44.289750848952096,33.0982817969057,21535.59680893224
7.0458374547449445,69.17527691486873,3374.331780306294
28.797357709994063,51.50478692556019,14529.80057687882
33.73191517423459,95.41565511682258,27372.036340090774
19.747044994763552,2.3452761485167137,2741.0902305637355
11.480559018531796,23.91297101894673,2553.0938755375805
21.386157055386807,19.54668422431498,5500.276367950903
21.496589932196148,67.61765780857014,12036.39926969344
48.02246947677927,43.95508105762042,27752.761097321258
13.360638130602254,63.72665735829175,6471.275346435456
25.806653732591304,52.59233263822627,12712.237866778907
2.172698422551055,80.95224522112498,1134.7774088611218
13.94895388468495,96.49551192127392,9679.779530670672
26.356960674005773,74.2852677507804,16666.923472208982
2.440333233563898,66.54893797598413,1057.817043073583
1.1029838193416646,33.15989933557212,237.45040518184473
15.987441086185003,63.07039063144809,7941.521654513729
32.379639088511865,78.56254405381344,22570.884573568786
18.016349297375708,73.0132837341769,10304.560029665181
25.106199122542296,38.10872175982922,9971.957894340736
6.113529171081219,58.46220773803112,2480.5114039717696
49.56672987007064,7.936548809831822,17908.645660627684
33.34695891655827,63.37376034049202,20265.420531629512
15.893992502518216,61.96653919810992,7775.534225018259
45.825033149813656,45.91408473734115,26414.185049132855
48.792541778819846,49.66577522258226,30184.62042356658
10.845089655875942,70.47010869877612,5540.95650068719
39.55648899857629,33.576717396527435,18176.582002408726
28.50075418140893,64.62033053564606,16675.70666086394
42.13531194406343,69.69561449181174,29606.563759998986
13.35427907276749,28.667941116420405,3525.975660961272
15.589362454161687,51.37365387886606,6559.0845773277015
46.75832146712344,43.05859422020418,26387.419299121022
18.72238340334268,53.07455705049518,8445.919556438634
4.438697378530664,90.29036950419619,2641.9139278648486
18.92409767539083,77.5134979435032,11466.778496587753
26.643220782906262,78.6993322191617,17634.79564595456
5.227044637237323,6.082491056453646,371.4333136559791
3.517483562075757,20.80386247941099,537.5260940471687
17.429753380915354,7.615362219688504,2742.800065361403
33.83402108356993,93.6297249311955,27096.934510945688
